,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,ID
0,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,7396,0.9448999762535095,nb_segment_search2 num_segments=10
1,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,7249,0.9443099498748779,nb_segment_search2 num_segments=10
2,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,6151,0.9488499760627747,nb_segment_search2 num_segments=10
3,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,9915,0.9503899812698364,nb_segment_search2 num_segments=10
4,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3712,0.9453999996185303,nb_segment_search2 num_segments=10
5,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,7657,0.9482699632644653,nb_segment_search2 num_segments=10
6,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,6404,0.9434999823570251,nb_segment_search2 num_segments=10
7,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,9273,0.9478099942207336,nb_segment_search2 num_segments=10
8,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3043,0.9417499899864197,nb_segment_search2 num_segments=10
9,nb_segment_search2,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,2455,0.95305997133255,nb_segment_search2 num_segments=10
10,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,9375,0.9350499510765076,nb_segment_search2 num_segments=2
11,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,9313,0.9408999681472778,nb_segment_search2 num_segments=2
12,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,5431,0.9265699982643127,nb_segment_search2 num_segments=2
13,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,8702,0.9352200031280518,nb_segment_search2 num_segments=2
14,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,2755,0.9315799474716187,nb_segment_search2 num_segments=2
15,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,3029,0.9297199845314026,nb_segment_search2 num_segments=2
16,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,9167,0.937559962272644,nb_segment_search2 num_segments=2
17,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,2057,0.9300599694252014,nb_segment_search2 num_segments=2
18,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,814,0.9308300018310547,nb_segment_search2 num_segments=2
19,nb_segment_search2,0.1,0.5,0.0,2,784,3,10,0.0005,0.0,2199,0.9239400029182434,nb_segment_search2 num_segments=2
