,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,ID
0,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,2772,0.9366399645805359,sparsity_search kw_percent_on=0.01
1,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,7630,0.9363999962806702,sparsity_search kw_percent_on=0.01
2,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,9705,0.9332499504089355,sparsity_search kw_percent_on=0.01
3,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,9621,0.9351999759674072,sparsity_search kw_percent_on=0.01
4,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,5821,0.9332099556922913,sparsity_search kw_percent_on=0.01
5,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,689,0.9370799660682678,sparsity_search kw_percent_on=0.01
6,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,53,0.9311400055885315,sparsity_search kw_percent_on=0.01
7,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,6701,0.9333299994468689,sparsity_search kw_percent_on=0.01
8,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,6710,0.9358199834823608,sparsity_search kw_percent_on=0.01
9,sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,7872,0.9301599860191345,sparsity_search kw_percent_on=0.01
10,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,8523,0.9510399699211121,sparsity_search kw_percent_on=0.05
11,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,8979,0.9461199641227722,sparsity_search kw_percent_on=0.05
12,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,3381,0.9466699957847595,sparsity_search kw_percent_on=0.05
13,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,5638,0.9526199698448181,sparsity_search kw_percent_on=0.05
14,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,9251,0.9455899596214294,sparsity_search kw_percent_on=0.05
15,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,3983,0.9460899829864502,sparsity_search kw_percent_on=0.05
16,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,2273,0.9536499977111816,sparsity_search kw_percent_on=0.05
17,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,9221,0.9499599933624268,sparsity_search kw_percent_on=0.05
18,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,498,0.9485699534416199,sparsity_search kw_percent_on=0.05
19,sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,9855,0.9496899843215942,sparsity_search kw_percent_on=0.05
20,sparsity_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,6704,0.9481299519538879,sparsity_search kw_percent_on=0.1
21,sparsity_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,565,0.9506799578666687,sparsity_search kw_percent_on=0.1
22,sparsity_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,9486,0.9487199783325195,sparsity_search kw_percent_on=0.1
23,sparsity_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,7313,0.949209988117218,sparsity_search kw_percent_on=0.1
24,sparsity_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,2607,0.9500399827957153,sparsity_search kw_percent_on=0.1
25,sparsity_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,311,0.9497299790382385,sparsity_search kw_percent_on=0.1
26,sparsity_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,1410,0.9431099891662598,sparsity_search kw_percent_on=0.1
