,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,ID
0,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,3717,0.931369960308075,kw_sparsity_search kw_percent_on=0.01
1,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,1736,0.9332599639892578,kw_sparsity_search kw_percent_on=0.01
2,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,9326,0.9351199865341187,kw_sparsity_search kw_percent_on=0.01
3,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,4561,0.9350099563598633,kw_sparsity_search kw_percent_on=0.01
4,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,7345,0.9365699887275696,kw_sparsity_search kw_percent_on=0.01
5,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,7172,0.9365999698638916,kw_sparsity_search kw_percent_on=0.01
6,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,2134,0.9381099939346313,kw_sparsity_search kw_percent_on=0.01
7,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,2419,0.9310199618339539,kw_sparsity_search kw_percent_on=0.01
8,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,8382,0.9322499632835388,kw_sparsity_search kw_percent_on=0.01
9,kw_sparsity_search,0.01,0.5,0.0,10,784,3,10,0.0005,0.0,147,0.931719958782196,kw_sparsity_search kw_percent_on=0.01
10,kw_sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,684,0.9465899467468262,kw_sparsity_search kw_percent_on=0.05
11,kw_sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,1575,0.9534800052642822,kw_sparsity_search kw_percent_on=0.05
12,kw_sparsity_search,0.05,0.5,0.0,10,784,3,10,0.0005,0.0,7453,0.947659969329834,kw_sparsity_search kw_percent_on=0.05
