,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,ID
46,segment_search,0.1,0.5,0.0,20,784,3,10,0.0005,0.0,5466,0.9501899480819702,segment_search num_segments=20
47,segment_search,0.1,0.5,0.0,20,784,3,10,0.0005,0.0,4282,0.9464799761772156,segment_search num_segments=20
48,segment_search,0.1,0.5,0.0,20,784,3,10,0.0005,0.0,8898,0.9481299519538879,segment_search num_segments=20
49,segment_search,0.1,0.5,0.0,20,784,3,10,0.0005,0.0,9784,0.9548299908638,segment_search num_segments=20
50,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,9061,0.9392099976539612,segment_search num_segments=3
51,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,6703,0.9288299679756165,segment_search num_segments=3
52,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,1042,0.9370799660682678,segment_search num_segments=3
53,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,3818,0.9415599703788757,segment_search num_segments=3
54,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,2164,0.9401800036430359,segment_search num_segments=3
55,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,6213,0.9352899789810181,segment_search num_segments=3
56,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,8653,0.9424600005149841,segment_search num_segments=3
57,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,5343,0.941349983215332,segment_search num_segments=3
58,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,2421,0.9326099753379822,segment_search num_segments=3
59,segment_search,0.1,0.5,0.0,3,784,3,10,0.0005,0.0,187,0.9386999607086182,segment_search num_segments=3
60,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,5219,0.9518399834632874,segment_search num_segments=30
61,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,246,0.9486099481582642,segment_search num_segments=30
62,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,5806,0.9536100029945374,segment_search num_segments=30
63,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,1248,0.9493199586868286,segment_search num_segments=30
64,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,8594,0.950939953327179,segment_search num_segments=30
65,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,8809,0.9477599859237671,segment_search num_segments=30
66,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,6949,0.9485999941825867,segment_search num_segments=30
67,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,8921,0.944659948348999,segment_search num_segments=30
68,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,7639,0.9559899568557739,segment_search num_segments=30
69,segment_search,0.1,0.5,0.0,30,784,3,10,0.0005,0.0,5048,0.9480800032615662,segment_search num_segments=30
70,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,8249,0.9350199699401855,segment_search num_segments=5
71,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,6735,0.9451999664306641,segment_search num_segments=5
72,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,5376,0.9395299553871155,segment_search num_segments=5
73,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,5244,0.9438999891281128,segment_search num_segments=5
74,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,8411,0.9465799927711487,segment_search num_segments=5
75,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,2765,0.942389965057373,segment_search num_segments=5
76,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,7472,0.9439599514007568,segment_search num_segments=5
77,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,9321,0.944350004196167,segment_search num_segments=5
78,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,6236,0.9413399696350098,segment_search num_segments=5
79,segment_search,0.1,0.5,0.0,5,784,3,10,0.0005,0.0,3232,0.941029965877533,segment_search num_segments=5
80,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,1387,0.9487299919128418,segment_search num_segments=50
81,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,5674,0.9480899572372437,segment_search num_segments=50
82,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,2709,0.9521299600601196,segment_search num_segments=50
83,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,2673,0.9538499712944031,segment_search num_segments=50
84,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,4688,0.938510000705719,segment_search num_segments=50
85,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,5826,0.9487599730491638,segment_search num_segments=50
86,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,1893,0.94610995054245,segment_search num_segments=50
87,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,8976,0.9494400024414062,segment_search num_segments=50
88,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,5987,0.9461199641227722,segment_search num_segments=50
89,segment_search,0.1,0.5,0.0,50,784,3,10,0.0005,0.0,1331,0.9498599767684937,segment_search num_segments=50
90,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,6720,0.9460699558258057,segment_search num_segments=7
91,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,1118,0.9452199935913086,segment_search num_segments=7
92,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,6394,0.9457199573516846,segment_search num_segments=7
93,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,7254,0.9508699774742126,segment_search num_segments=7
94,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,5985,0.9397799968719482,segment_search num_segments=7
95,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,4748,0.9474499821662903,segment_search num_segments=7
96,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,7829,0.9380599856376648,segment_search num_segments=7
97,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,4891,0.9377599954605103,segment_search num_segments=7
98,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,6509,0.9454799890518188,segment_search num_segments=7
99,segment_search,0.1,0.5,0.0,7,784,3,10,0.0005,0.0,2668,0.9450899958610535,segment_search num_segments=7
