ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
w_sparsity_search weight_sparsity=0.99,1420,1,0.99,0.1,10,0.6806100010871887,
w_sparsity_search weight_sparsity=0.99,1949,1,0.99,0.1,10,0.6965999603271484,
w_sparsity_search weight_sparsity=0.99,2207,1,0.99,0.1,10,0.6966800093650818,
w_sparsity_search weight_sparsity=0.99,3398,1,0.99,0.1,10,0.6605499982833862,
w_sparsity_search weight_sparsity=0.99,3830,1,0.99,0.1,10,0.6839199662208557,
w_sparsity_search weight_sparsity=0.99,3994,1,0.99,0.1,10,0.6810899972915649,
w_sparsity_search weight_sparsity=0.99,4126,1,0.99,0.1,10,0.66593998670578,
w_sparsity_search weight_sparsity=0.99,4523,1,0.99,0.1,10,0.6896199584007263,
w_sparsity_search weight_sparsity=0.99,5224,1,0.99,0.1,10,0.6817499995231628,
w_sparsity_search weight_sparsity=0.99,8965,1,0.99,0.1,10,0.6652100086212158,
