,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,Iteration,ID
0,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.7627559900283813,50,segment_search_50 num_segments=10
1,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,3931,0.7848939895629883,50,segment_search_50 num_segments=10
2,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,2199,0.7757400274276733,50,segment_search_50 num_segments=10
3,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,9267,0.7905960083007812,50,segment_search_50 num_segments=10
4,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,4108,0.7828180193901062,50,segment_search_50 num_segments=10
5,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,2224,0.7852060198783875,50,segment_search_50 num_segments=10
6,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,2736,0.7636799812316895,50,segment_search_50 num_segments=10
7,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,4843,0.7594280242919922,50,segment_search_50 num_segments=10
8,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,3241,0.7821639776229858,50,segment_search_50 num_segments=10
9,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8482,0.7732499837875366,50,segment_search_50 num_segments=10
10,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,5100,0.8328679800033569,50,segment_search_50 num_segments=100
11,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,6677,0.8410620093345642,50,segment_search_50 num_segments=100
12,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,4409,0.8363119959831238,50,segment_search_50 num_segments=100
13,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,2968,0.8241119980812073,50,segment_search_50 num_segments=100
14,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,9564,0.8393980264663696,50,segment_search_50 num_segments=100
15,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,5539,0.8369320034980774,50,segment_search_50 num_segments=100
16,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,2994,0.8365579843521118,50,segment_search_50 num_segments=100
17,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,3236,0.8316779732704163,50,segment_search_50 num_segments=100
18,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,5368,0.8358160257339478,50,segment_search_50 num_segments=100
19,segment_search_50,0.1,0.5,0.0,100,784,3,50,0.0005,0.0,1948,0.8403679728507996,50,segment_search_50 num_segments=100
20,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,7570,0.7024800181388855,50,segment_search_50 num_segments=2
21,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,2546,0.6900140047073364,50,segment_search_50 num_segments=2
22,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,9093,0.706794023513794,50,segment_search_50 num_segments=2
23,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,5956,0.7122219800949097,50,segment_search_50 num_segments=2
24,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,1842,0.6959059834480286,50,segment_search_50 num_segments=2
25,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,8761,0.7129619717597961,50,segment_search_50 num_segments=2
26,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,3409,0.7176920175552368,50,segment_search_50 num_segments=2
27,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,6820,0.7045819759368896,50,segment_search_50 num_segments=2
28,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,2747,0.7012959718704224,50,segment_search_50 num_segments=2
29,segment_search_50,0.1,0.5,0.0,2,784,3,50,0.0005,0.0,8133,0.7088339924812317,50,segment_search_50 num_segments=2
30,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,3900,0.802016019821167,50,segment_search_50 num_segments=20
31,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,3559,0.7870759963989258,50,segment_search_50 num_segments=20
32,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,8486,0.7809860110282898,50,segment_search_50 num_segments=20
33,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,643,0.7965180277824402,50,segment_search_50 num_segments=20
34,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,8706,0.79339998960495,50,segment_search_50 num_segments=20
35,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,5086,0.7958859801292419,50,segment_search_50 num_segments=20
36,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,9800,0.7935680150985718,50,segment_search_50 num_segments=20
37,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,9782,0.8074640035629272,50,segment_search_50 num_segments=20
38,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,2521,0.7987539768218994,50,segment_search_50 num_segments=20
39,segment_search_50,0.1,0.5,0.0,20,784,3,50,0.0005,0.0,9937,0.7922459840774536,50,segment_search_50 num_segments=20
40,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,8421,0.7169700264930725,50,segment_search_50 num_segments=3
41,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,5420,0.7127460241317749,50,segment_search_50 num_segments=3
42,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,5069,0.7199819684028625,50,segment_search_50 num_segments=3
43,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,7944,0.7008780241012573,50,segment_search_50 num_segments=3
44,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,97,0.7230799794197083,50,segment_search_50 num_segments=3
45,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,8505,0.723583996295929,50,segment_search_50 num_segments=3
46,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,6059,0.7380399703979492,50,segment_search_50 num_segments=3
47,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,755,0.7304139733314514,50,segment_search_50 num_segments=3
48,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,696,0.7235519886016846,50,segment_search_50 num_segments=3
49,segment_search_50,0.1,0.5,0.0,3,784,3,50,0.0005,0.0,6551,0.711355984210968,50,segment_search_50 num_segments=3
