,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,ID
36,weights_sparsity_search,0.1,0.9,0.0,10,784,3,10,0.0005,0.0,6560,0.9090299606323242,weights_sparsity_search weight_sparsity=0.9
37,weights_sparsity_search,0.1,0.9,0.0,10,784,3,10,0.0005,0.0,2780,0.9009299874305725,weights_sparsity_search weight_sparsity=0.9
38,weights_sparsity_search,0.1,0.9,0.0,10,784,3,10,0.0005,0.0,9080,0.903439998626709,weights_sparsity_search weight_sparsity=0.9
39,weights_sparsity_search,0.1,0.9,0.0,10,784,3,10,0.0005,0.0,2473,0.9055999517440796,weights_sparsity_search weight_sparsity=0.9
40,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,3547,0.8844699859619141,weights_sparsity_search weight_sparsity=0.95
41,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,3335,0.882070004940033,weights_sparsity_search weight_sparsity=0.95
42,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,5168,0.8911299705505371,weights_sparsity_search weight_sparsity=0.95
43,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,1918,0.8821799755096436,weights_sparsity_search weight_sparsity=0.95
44,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,9152,0.8802099823951721,weights_sparsity_search weight_sparsity=0.95
45,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,159,0.8703099489212036,weights_sparsity_search weight_sparsity=0.95
46,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,1815,0.8911199569702148,weights_sparsity_search weight_sparsity=0.95
47,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,9797,0.8742199540138245,weights_sparsity_search weight_sparsity=0.95
48,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,3047,0.8933799862861633,weights_sparsity_search weight_sparsity=0.95
49,weights_sparsity_search,0.1,0.95,0.0,10,784,3,10,0.0005,0.0,1278,0.8914699554443359,weights_sparsity_search weight_sparsity=0.95
50,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,7822,0.6667900085449219,weights_sparsity_search weight_sparsity=0.99
51,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,8862,0.6825999617576599,weights_sparsity_search weight_sparsity=0.99
52,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,3732,0.6620699763298035,weights_sparsity_search weight_sparsity=0.99
53,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,2012,0.6777499914169312,weights_sparsity_search weight_sparsity=0.99
54,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,8203,0.7036499977111816,weights_sparsity_search weight_sparsity=0.99
55,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,675,0.6854699850082397,weights_sparsity_search weight_sparsity=0.99
56,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,7982,0.6878399848937988,weights_sparsity_search weight_sparsity=0.99
57,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,8821,0.6833299994468689,weights_sparsity_search weight_sparsity=0.99
58,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,580,0.6911299824714661,weights_sparsity_search weight_sparsity=0.99
59,weights_sparsity_search,0.1,0.99,0.0,10,784,3,10,0.0005,0.0,9176,0.6727199554443359,weights_sparsity_search weight_sparsity=0.99
