,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,Iteration,ID
0,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.974299967288971,1,segment_search_50 num_segments=10
1,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9729499816894531,2,segment_search_50 num_segments=10
2,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.970466673374176,3,segment_search_50 num_segments=10
3,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9667999744415283,4,segment_search_50 num_segments=10
4,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9640599489212036,5,segment_search_50 num_segments=10
5,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9601666927337646,6,segment_search_50 num_segments=10
6,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9587571620941162,7,segment_search_50 num_segments=10
7,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.955887496471405,8,segment_search_50 num_segments=10
8,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9531000256538391,9,segment_search_50 num_segments=10
9,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9491999745368958,10,segment_search_50 num_segments=10
10,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9432817697525024,11,segment_search_50 num_segments=10
11,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9409250020980835,12,segment_search_50 num_segments=10
12,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9403769373893738,13,segment_search_50 num_segments=10
13,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9348285794258118,14,segment_search_50 num_segments=10
14,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9320866465568542,15,segment_search_50 num_segments=10
15,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9283187389373779,16,segment_search_50 num_segments=10
16,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9296411871910095,17,segment_search_50 num_segments=10
17,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9280666708946228,18,segment_search_50 num_segments=10
18,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9238684773445129,19,segment_search_50 num_segments=10
19,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9224900007247925,20,segment_search_50 num_segments=10
20,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9167190194129944,21,segment_search_50 num_segments=10
21,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9131408929824829,22,segment_search_50 num_segments=10
22,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9049478769302368,23,segment_search_50 num_segments=10
23,segment_search_50,0.1,0.5,0.0,10,784,3,50,0.0005,0.0,8919,0.9068166613578796,24,segment_search_50 num_segments=10
