,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,Iteration,ID
0,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9678999781608582,1,segment_search num_segments=10
1,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9684499502182007,2,segment_search num_segments=10
2,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9676333665847778,3,segment_search num_segments=10
3,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.964324951171875,4,segment_search num_segments=10
4,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9637999534606934,5,segment_search num_segments=10
5,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9591333270072937,6,segment_search num_segments=10
6,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9563857316970825,7,segment_search num_segments=10
7,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9542499780654907,8,segment_search num_segments=10
8,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9502111077308655,9,segment_search num_segments=10
9,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9477300047874451,10,segment_search num_segments=10
10,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9690999984741211,1,segment_search num_segments=10
11,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9713999629020691,2,segment_search num_segments=10
12,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9663666486740112,3,segment_search num_segments=10
13,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9613499641418457,4,segment_search num_segments=10
14,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.957099974155426,5,segment_search num_segments=10
15,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9523167014122009,6,segment_search num_segments=10
16,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9462142586708069,7,segment_search num_segments=10
17,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9480874538421631,8,segment_search num_segments=10
18,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9449000358581543,9,segment_search num_segments=10
19,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9433299899101257,10,segment_search num_segments=10
20,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3371,0.9684999585151672,1,segment_search num_segments=10
21,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3371,0.9676499962806702,2,segment_search num_segments=10
22,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3371,0.966533362865448,3,segment_search num_segments=10
23,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3371,0.962149977684021,4,segment_search num_segments=10
24,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3371,0.9609599709510803,5,segment_search num_segments=10
