ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
kw_sparsity_search_50 kw_percent_on=0.01,135,50,0.5,0.01,50,0.888179053068161,0.0419348802687569
kw_sparsity_search_50 kw_percent_on=0.01,361,50,0.5,0.01,50,0.8942301368713379,0.04033082662712775
kw_sparsity_search_50 kw_percent_on=0.01,605,50,0.5,0.01,50,0.8879473948478699,0.04635362330319552
kw_sparsity_search_50 kw_percent_on=0.01,2394,50,0.5,0.01,50,0.8935291957855225,0.041332593058415946
kw_sparsity_search_50 kw_percent_on=0.01,3354,50,0.5,0.01,50,0.8943849694728851,0.039238536563078866
kw_sparsity_search_50 kw_percent_on=0.01,3389,50,0.5,0.01,50,0.8900059604644776,0.042745477166861834
kw_sparsity_search_50 kw_percent_on=0.01,5462,50,0.5,0.01,50,0.8945269119739533,0.03961221102857568
kw_sparsity_search_50 kw_percent_on=0.01,5674,50,0.5,0.01,50,0.890906298160553,0.043182384603146405
kw_sparsity_search_50 kw_percent_on=0.01,8204,50,0.5,0.01,50,0.8939807426929474,0.0409053938110619
kw_sparsity_search_50 kw_percent_on=0.01,8731,50,0.5,0.01,50,0.8937093472480774,0.03981609058613413
kw_sparsity_search_50 kw_percent_on=0.05,1776,50,0.5,0.05,50,0.9197553539276123,0.030239163010061437
kw_sparsity_search_50 kw_percent_on=0.05,2475,50,0.5,0.05,50,0.9160224044322968,0.033889789725088125
kw_sparsity_search_50 kw_percent_on=0.05,2609,50,0.5,0.05,50,0.9181520426273346,0.03128044134262245
kw_sparsity_search_50 kw_percent_on=0.05,4143,50,0.5,0.05,50,0.9177323734760284,0.03273856690254526
kw_sparsity_search_50 kw_percent_on=0.05,4235,50,0.5,0.05,50,0.9205633270740509,0.030616990169724273
kw_sparsity_search_50 kw_percent_on=0.05,5118,50,0.5,0.05,50,0.9153259706497192,0.03534605855438327
kw_sparsity_search_50 kw_percent_on=0.05,5425,50,0.5,0.05,50,0.9161098253726959,0.03201613707933339
kw_sparsity_search_50 kw_percent_on=0.05,6100,50,0.5,0.05,50,0.9189478230476379,0.0322129087847766
kw_sparsity_search_50 kw_percent_on=0.05,8029,50,0.5,0.05,50,0.916277745962143,0.031099608579490443
kw_sparsity_search_50 kw_percent_on=0.05,9087,50,0.5,0.05,50,0.9229921293258667,0.028387778318379412
kw_sparsity_search_50 kw_percent_on=0.1,230,50,0.5,0.1,50,0.9036741065979004,0.04691960815028304
kw_sparsity_search_50 kw_percent_on=0.1,1688,50,0.5,0.1,50,0.903406947851181,0.04822049887260769
kw_sparsity_search_50 kw_percent_on=0.1,2767,50,0.5,0.1,50,0.9065538322925568,0.045040493157609204
kw_sparsity_search_50 kw_percent_on=0.1,4619,50,0.5,0.1,50,0.9073607683181762,0.04512911003353464
kw_sparsity_search_50 kw_percent_on=0.1,4971,50,0.5,0.1,50,0.9070741331577301,0.045480501349176014
kw_sparsity_search_50 kw_percent_on=0.1,5156,50,0.5,0.1,50,0.9040541899204254,0.04493174381987962
kw_sparsity_search_50 kw_percent_on=0.1,5893,50,0.5,0.1,50,0.8964875686168671,0.0543084127216898
kw_sparsity_search_50 kw_percent_on=0.1,7313,50,0.5,0.1,50,0.9107176315784454,0.042525228855454095
kw_sparsity_search_50 kw_percent_on=0.1,8591,50,0.5,0.1,50,0.9093487548828125,0.042933292466608514
kw_sparsity_search_50 kw_percent_on=0.1,9992,50,0.5,0.1,50,0.9102295792102814,0.04272204834388479
kw_sparsity_search_50 kw_percent_on=0.2,198,50,0.5,0.2,50,0.7329991811513901,0.1603502913883284
kw_sparsity_search_50 kw_percent_on=0.2,519,50,0.5,0.2,50,0.7553894019126892,0.15741625054424363
kw_sparsity_search_50 kw_percent_on=0.2,761,50,0.5,0.2,50,0.7523278784751892,0.15224642540436595
kw_sparsity_search_50 kw_percent_on=0.2,2939,50,0.5,0.2,50,0.7479502904415131,0.1602005001915675
kw_sparsity_search_50 kw_percent_on=0.2,3477,50,0.5,0.2,50,0.7457544827461242,0.15546594965023008
kw_sparsity_search_50 kw_percent_on=0.2,5213,50,0.5,0.2,50,0.7389596116542816,0.15584147528286
kw_sparsity_search_50 kw_percent_on=0.2,5530,50,0.5,0.2,50,0.7369609189033508,0.1569391052515106
kw_sparsity_search_50 kw_percent_on=0.2,6666,50,0.5,0.2,50,0.7438329863548279,0.1615514343945321
kw_sparsity_search_50 kw_percent_on=0.2,8678,50,0.5,0.2,50,0.7428656470775604,0.16028011542339046
kw_sparsity_search_50 kw_percent_on=0.2,8944,50,0.5,0.2,50,0.7523153293132782,0.15711068744138487
kw_sparsity_search_50 kw_percent_on=0.4,1511,50,0.5,0.4,50,0.5969158464670181,0.16790696502780922
kw_sparsity_search_50 kw_percent_on=0.4,2368,50,0.5,0.4,50,0.5941402751207352,0.16921243023876364
kw_sparsity_search_50 kw_percent_on=0.4,5190,50,0.5,0.4,50,0.60591646194458,0.17491830392319377
kw_sparsity_search_50 kw_percent_on=0.4,5640,50,0.5,0.4,50,0.5906564122438431,0.1630526907373703
kw_sparsity_search_50 kw_percent_on=0.4,6897,50,0.5,0.4,50,0.5973867708444596,0.16626631663074187
kw_sparsity_search_50 kw_percent_on=0.4,7320,50,0.5,0.4,50,0.5974471169710159,0.16483798739315986
kw_sparsity_search_50 kw_percent_on=0.4,7534,50,0.5,0.4,50,0.5937055307626724,0.16222902115813578
kw_sparsity_search_50 kw_percent_on=0.4,8506,50,0.5,0.4,50,0.6012342369556427,0.15865052030341473
kw_sparsity_search_50 kw_percent_on=0.4,8616,50,0.5,0.4,50,0.6091144472360611,0.16937783776175402
kw_sparsity_search_50 kw_percent_on=0.4,9197,50,0.5,0.4,50,0.5951085805892944,0.1656455049970661
kw_sparsity_search_50 kw_percent_on=0.6,1871,50,0.5,0.6,50,0.5833451116085052,0.17128553176951716
kw_sparsity_search_50 kw_percent_on=0.6,2952,50,0.5,0.6,50,0.5860876959562301,0.16612782482712263
kw_sparsity_search_50 kw_percent_on=0.6,3722,50,0.5,0.6,50,0.5816447007656097,0.1678057753799943
kw_sparsity_search_50 kw_percent_on=0.6,3877,50,0.5,0.6,50,0.5881400442123413,0.167388489259248
kw_sparsity_search_50 kw_percent_on=0.6,5770,50,0.5,0.6,50,0.5765307193994522,0.17325790201241834
kw_sparsity_search_50 kw_percent_on=0.6,6322,50,0.5,0.6,50,0.5913003188371658,0.16591476446909467
kw_sparsity_search_50 kw_percent_on=0.6,7801,50,0.5,0.6,50,0.5892625296115875,0.16997960470124715
kw_sparsity_search_50 kw_percent_on=0.6,8500,50,0.5,0.6,50,0.5819365835189819,0.16883667604815322
kw_sparsity_search_50 kw_percent_on=0.6,9047,50,0.5,0.6,50,0.5896683096885681,0.16572145854033282
kw_sparsity_search_50 kw_percent_on=0.6,9233,50,0.5,0.6,50,0.5856772142648697,0.16251355800895
kw_sparsity_search_50 kw_percent_on=0.8,619,50,0.5,0.8,50,0.5809653162956238,0.17358198620798618
kw_sparsity_search_50 kw_percent_on=0.8,1278,50,0.5,0.8,50,0.5806924176216125,0.169228597315554
kw_sparsity_search_50 kw_percent_on=0.8,1605,50,0.5,0.8,50,0.5831878125667572,0.17590847176781443
kw_sparsity_search_50 kw_percent_on=0.8,4011,50,0.5,0.8,50,0.5859685808420181,0.17154559421942178
kw_sparsity_search_50 kw_percent_on=0.8,4123,50,0.5,0.8,50,0.5792542523145676,0.1732847677323627
kw_sparsity_search_50 kw_percent_on=0.8,4782,50,0.5,0.8,50,0.5806282383203506,0.16648625891437452
kw_sparsity_search_50 kw_percent_on=0.8,7389,50,0.5,0.8,50,0.5824360704421997,0.1762478819412899
kw_sparsity_search_50 kw_percent_on=0.8,8953,50,0.5,0.8,50,0.5865981221199036,0.17141877451783621
kw_sparsity_search_50 kw_percent_on=0.8,9176,50,0.5,0.8,50,0.5820204085111618,0.17155875746383792
kw_sparsity_search_50 kw_percent_on=0.8,9333,50,0.5,0.8,50,0.5878630667924881,0.17455601270005794
kw_sparsity_search_50 kw_percent_on=0.9,461,50,0.5,0.9,50,0.5427345246076584,0.17609696815095024
kw_sparsity_search_50 kw_percent_on=0.9,779,50,0.5,0.9,50,0.550625319480896,0.1731308831127375
kw_sparsity_search_50 kw_percent_on=0.9,936,50,0.5,0.9,50,0.5490088742971421,0.17598231074862034
kw_sparsity_search_50 kw_percent_on=0.9,2952,50,0.5,0.9,50,0.542202252149582,0.1750724099976325
kw_sparsity_search_50 kw_percent_on=0.9,3743,50,0.5,0.9,50,0.5406861215829849,0.17493750284254422
kw_sparsity_search_50 kw_percent_on=0.9,3930,50,0.5,0.9,50,0.5387617719173431,0.17549185438178352
kw_sparsity_search_50 kw_percent_on=0.9,6025,50,0.5,0.9,50,0.5441529977321625,0.17527726364332402
kw_sparsity_search_50 kw_percent_on=0.9,6334,50,0.5,0.9,50,0.5460689741373063,0.17366751754075097
kw_sparsity_search_50 kw_percent_on=0.9,6723,50,0.5,0.9,50,0.5441671031713485,0.17601625848663968
kw_sparsity_search_50 kw_percent_on=0.9,7848,50,0.5,0.9,50,0.5495410078763961,0.17737006548277642
