,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,Iteration,ID
0,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,8115,0.9477300047874451,10,segment_search num_segments=10
1,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,4273,0.9433299899101257,10,segment_search num_segments=10
2,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,3371,0.9402599930763245,10,segment_search num_segments=10
3,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,5199,0.9409099817276001,10,segment_search num_segments=10
4,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,294,0.9505800008773804,10,segment_search num_segments=10
5,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,384,0.9433099627494812,10,segment_search num_segments=10
6,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,1823,0.9435999989509583,10,segment_search num_segments=10
7,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,671,0.9447900056838989,10,segment_search num_segments=10
8,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,5716,0.9510999917984009,10,segment_search num_segments=10
9,segment_search,0.1,0.5,0.0,10,784,3,10,0.0005,0.0,2803,0.9450699687004089,10,segment_search num_segments=10
10,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,8303,0.9528399705886841,10,segment_search num_segments=100
11,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,3933,0.9505499601364136,10,segment_search num_segments=100
12,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,1538,0.9546099901199341,10,segment_search num_segments=100
13,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,3998,0.9560699462890625,10,segment_search num_segments=100
14,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,5066,0.9511299729347229,10,segment_search num_segments=100
15,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,6752,0.9466099739074707,10,segment_search num_segments=100
16,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,3024,0.9496099948883057,10,segment_search num_segments=100
17,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,1435,0.9521299600601196,10,segment_search num_segments=100
18,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,6632,0.9554499983787537,10,segment_search num_segments=100
19,segment_search,0.1,0.5,0.0,100,784,3,10,0.0005,0.0,5797,0.9419999718666077,10,segment_search num_segments=100
20,segment_search,0.1,0.5,0.0,14,784,3,10,0.0005,0.0,6865,0.9549499750137329,10,segment_search num_segments=14
21,segment_search,0.1,0.5,0.0,14,784,3,10,0.0005,0.0,7333,0.940809965133667,10,segment_search num_segments=14
22,segment_search,0.1,0.5,0.0,14,784,3,10,0.0005,0.0,4182,0.9422899484634399,10,segment_search num_segments=14
