,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,ID
34,kw_sparsity_search_50,0.2,0.5,0.0,50,784,3,50,0.0005,0.0,8678,0.5095719695091248,kw_sparsity_search_50 kw_percent_on=0.2
35,kw_sparsity_search_50,0.2,0.5,0.0,50,784,3,50,0.0005,0.0,198,0.49198201298713684,kw_sparsity_search_50 kw_percent_on=0.2
36,kw_sparsity_search_50,0.2,0.5,0.0,50,784,3,50,0.0005,0.0,8944,0.4971500039100647,kw_sparsity_search_50 kw_percent_on=0.2
37,kw_sparsity_search_50,0.2,0.5,0.0,50,784,3,50,0.0005,0.0,519,0.5289340019226074,kw_sparsity_search_50 kw_percent_on=0.2
38,kw_sparsity_search_50,0.2,0.5,0.0,50,784,3,50,0.0005,0.0,3477,0.4966700077056885,kw_sparsity_search_50 kw_percent_on=0.2
39,kw_sparsity_search_50,0.2,0.5,0.0,50,784,3,50,0.0005,0.0,5213,0.48888200521469116,kw_sparsity_search_50 kw_percent_on=0.2
40,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,7534,0.4505560100078583,kw_sparsity_search_50 kw_percent_on=0.4
41,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,9197,0.41971999406814575,kw_sparsity_search_50 kw_percent_on=0.4
42,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,6897,0.44064998626708984,kw_sparsity_search_50 kw_percent_on=0.4
43,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,5640,0.4596500098705292,kw_sparsity_search_50 kw_percent_on=0.4
44,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,8616,0.42500001192092896,kw_sparsity_search_50 kw_percent_on=0.4
45,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,2368,0.4121840000152588,kw_sparsity_search_50 kw_percent_on=0.4
46,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,7320,0.43635401129722595,kw_sparsity_search_50 kw_percent_on=0.4
47,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,5190,0.43645599484443665,kw_sparsity_search_50 kw_percent_on=0.4
48,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,8506,0.4396440088748932,kw_sparsity_search_50 kw_percent_on=0.4
49,kw_sparsity_search_50,0.4,0.5,0.0,50,784,3,50,0.0005,0.0,1511,0.42416200041770935,kw_sparsity_search_50 kw_percent_on=0.4
50,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,9047,0.4138219952583313,kw_sparsity_search_50 kw_percent_on=0.6
51,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,3722,0.42540600895881653,kw_sparsity_search_50 kw_percent_on=0.6
52,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,2952,0.43051400780677795,kw_sparsity_search_50 kw_percent_on=0.6
53,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,1871,0.41118600964546204,kw_sparsity_search_50 kw_percent_on=0.6
54,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,3877,0.43580400943756104,kw_sparsity_search_50 kw_percent_on=0.6
55,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,7801,0.4258260130882263,kw_sparsity_search_50 kw_percent_on=0.6
56,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,6322,0.4161140024662018,kw_sparsity_search_50 kw_percent_on=0.6
57,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,5770,0.4138439893722534,kw_sparsity_search_50 kw_percent_on=0.6
58,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,9233,0.4284979999065399,kw_sparsity_search_50 kw_percent_on=0.6
59,kw_sparsity_search_50,0.6,0.5,0.0,50,784,3,50,0.0005,0.0,8500,0.42368000745773315,kw_sparsity_search_50 kw_percent_on=0.6
60,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,619,0.4021899998188019,kw_sparsity_search_50 kw_percent_on=0.8
61,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,1278,0.3910540044307709,kw_sparsity_search_50 kw_percent_on=0.8
62,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,4123,0.4051760137081146,kw_sparsity_search_50 kw_percent_on=0.8
63,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,1605,0.399044007062912,kw_sparsity_search_50 kw_percent_on=0.8
64,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,4782,0.41525599360466003,kw_sparsity_search_50 kw_percent_on=0.8
65,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,9333,0.3985399901866913,kw_sparsity_search_50 kw_percent_on=0.8
66,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,4011,0.39957600831985474,kw_sparsity_search_50 kw_percent_on=0.8
67,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,8953,0.4193519949913025,kw_sparsity_search_50 kw_percent_on=0.8
68,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,9176,0.39902201294898987,kw_sparsity_search_50 kw_percent_on=0.8
69,kw_sparsity_search_50,0.8,0.5,0.0,50,784,3,50,0.0005,0.0,7389,0.3947739899158478,kw_sparsity_search_50 kw_percent_on=0.8
70,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,6334,0.36169201135635376,kw_sparsity_search_50 kw_percent_on=0.9
71,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,2952,0.36321601271629333,kw_sparsity_search_50 kw_percent_on=0.9
72,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,461,0.37086400389671326,kw_sparsity_search_50 kw_percent_on=0.9
73,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,936,0.36103400588035583,kw_sparsity_search_50 kw_percent_on=0.9
74,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,3930,0.3685320019721985,kw_sparsity_search_50 kw_percent_on=0.9
75,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,6025,0.36992400884628296,kw_sparsity_search_50 kw_percent_on=0.9
76,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,6723,0.36932599544525146,kw_sparsity_search_50 kw_percent_on=0.9
77,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,3743,0.36371999979019165,kw_sparsity_search_50 kw_percent_on=0.9
78,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,779,0.3754499852657318,kw_sparsity_search_50 kw_percent_on=0.9
79,kw_sparsity_search_50,0.9,0.5,0.0,50,784,3,50,0.0005,0.0,7848,0.3687019944190979,kw_sparsity_search_50 kw_percent_on=0.9
