,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,Iteration,ID
0,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,37,0.5242859721183777,50,w_sparsity_search_50 weight_sparsity=0.01
1,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,2881,0.531611979007721,50,w_sparsity_search_50 weight_sparsity=0.01
2,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,2872,0.53302401304245,50,w_sparsity_search_50 weight_sparsity=0.01
3,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,8994,0.5185800194740295,50,w_sparsity_search_50 weight_sparsity=0.01
4,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,9366,0.5098940134048462,50,w_sparsity_search_50 weight_sparsity=0.01
5,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,8362,0.5094879865646362,50,w_sparsity_search_50 weight_sparsity=0.01
6,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,8669,0.5012800097465515,50,w_sparsity_search_50 weight_sparsity=0.01
7,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,3043,0.5165079832077026,50,w_sparsity_search_50 weight_sparsity=0.01
8,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,6429,0.5074660181999207,50,w_sparsity_search_50 weight_sparsity=0.01
9,w_sparsity_search_50,0.1,0.01,0.0,50,784,3,50,0.0005,0.0,2059,0.49136799573898315,50,w_sparsity_search_50 weight_sparsity=0.01
10,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,2896,0.5515940189361572,50,w_sparsity_search_50 weight_sparsity=0.05
11,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,6890,0.5617219805717468,50,w_sparsity_search_50 weight_sparsity=0.05
12,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,8490,0.5415679812431335,50,w_sparsity_search_50 weight_sparsity=0.05
13,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,132,0.5437020063400269,50,w_sparsity_search_50 weight_sparsity=0.05
14,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,4880,0.5550580024719238,50,w_sparsity_search_50 weight_sparsity=0.05
15,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,8183,0.5593199729919434,50,w_sparsity_search_50 weight_sparsity=0.05
16,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,9232,0.5538020133972168,50,w_sparsity_search_50 weight_sparsity=0.05
17,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,2473,0.5702639818191528,50,w_sparsity_search_50 weight_sparsity=0.05
18,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,3775,0.5389059782028198,50,w_sparsity_search_50 weight_sparsity=0.05
19,w_sparsity_search_50,0.1,0.05,0.0,50,784,3,50,0.0005,0.0,5052,0.575406014919281,50,w_sparsity_search_50 weight_sparsity=0.05
20,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,1907,0.5989099740982056,50,w_sparsity_search_50 weight_sparsity=0.1
21,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,9572,0.5763980150222778,50,w_sparsity_search_50 weight_sparsity=0.1
22,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,7550,0.5548959970474243,50,w_sparsity_search_50 weight_sparsity=0.1
23,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,6311,0.5769839882850647,50,w_sparsity_search_50 weight_sparsity=0.1
24,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,657,0.5948799848556519,50,w_sparsity_search_50 weight_sparsity=0.1
25,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,6140,0.5687519907951355,50,w_sparsity_search_50 weight_sparsity=0.1
26,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,1882,0.5803160071372986,50,w_sparsity_search_50 weight_sparsity=0.1
27,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,7695,0.584414005279541,50,w_sparsity_search_50 weight_sparsity=0.1
28,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,9376,0.5863540172576904,50,w_sparsity_search_50 weight_sparsity=0.1
29,w_sparsity_search_50,0.1,0.1,0.0,50,784,3,50,0.0005,0.0,2987,0.5804659724235535,50,w_sparsity_search_50 weight_sparsity=0.1
30,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,3054,0.835777997970581,50,w_sparsity_search_50 weight_sparsity=0.5
31,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,190,0.7950620055198669,50,w_sparsity_search_50 weight_sparsity=0.5
32,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,8802,0.8232399821281433,50,w_sparsity_search_50 weight_sparsity=0.5
33,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,5794,0.8227300047874451,50,w_sparsity_search_50 weight_sparsity=0.5
34,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,4891,0.827675998210907,50,w_sparsity_search_50 weight_sparsity=0.5
35,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,6486,0.8114839792251587,50,w_sparsity_search_50 weight_sparsity=0.5
36,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,5358,0.8211740255355835,50,w_sparsity_search_50 weight_sparsity=0.5
37,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,8143,0.8276039958000183,50,w_sparsity_search_50 weight_sparsity=0.5
38,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,2419,0.8222360014915466,50,w_sparsity_search_50 weight_sparsity=0.5
39,w_sparsity_search_50,0.1,0.5,0.0,50,784,3,50,0.0005,0.0,1547,0.8169299960136414,50,w_sparsity_search_50 weight_sparsity=0.5
40,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,3523,0.79899001121521,50,w_sparsity_search_50 weight_sparsity=0.7
41,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,9450,0.7918599843978882,50,w_sparsity_search_50 weight_sparsity=0.7
42,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,6529,0.7933899760246277,50,w_sparsity_search_50 weight_sparsity=0.7
43,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,8912,0.7922400236129761,50,w_sparsity_search_50 weight_sparsity=0.7
44,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,8675,0.7745760083198547,50,w_sparsity_search_50 weight_sparsity=0.7
45,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,1642,0.7905960083007812,50,w_sparsity_search_50 weight_sparsity=0.7
46,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,6215,0.8033360242843628,50,w_sparsity_search_50 weight_sparsity=0.7
47,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,9799,0.7710919976234436,50,w_sparsity_search_50 weight_sparsity=0.7
48,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,8242,0.7826740145683289,50,w_sparsity_search_50 weight_sparsity=0.7
49,w_sparsity_search_50,0.1,0.7,0.0,50,784,3,50,0.0005,0.0,6903,0.7643759846687317,50,w_sparsity_search_50 weight_sparsity=0.7
50,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,460,0.7549800276756287,50,w_sparsity_search_50 weight_sparsity=0.9
51,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,7880,0.7689020037651062,50,w_sparsity_search_50 weight_sparsity=0.9
52,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,7811,0.7644619941711426,50,w_sparsity_search_50 weight_sparsity=0.9
53,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,9462,0.7562220096588135,50,w_sparsity_search_50 weight_sparsity=0.9
54,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,8861,0.7747979760169983,50,w_sparsity_search_50 weight_sparsity=0.9
55,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,2267,0.7471780180931091,50,w_sparsity_search_50 weight_sparsity=0.9
56,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,6122,0.7500380277633667,50,w_sparsity_search_50 weight_sparsity=0.9
57,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,7930,0.7545459866523743,50,w_sparsity_search_50 weight_sparsity=0.9
58,w_sparsity_search_50,0.1,0.9,0.0,50,784,3,50,0.0005,0.0,1673,0.7664039731025696,50,w_sparsity_search_50 weight_sparsity=0.9
