ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
kw_sparsity_search_50 kw_percent_on=0.01,135,1,0.5,0.01,50,0.8143540024757385,
kw_sparsity_search_50 kw_percent_on=0.01,361,1,0.5,0.01,50,0.8169980049133301,
kw_sparsity_search_50 kw_percent_on=0.01,605,1,0.5,0.01,50,0.8014959692955017,
kw_sparsity_search_50 kw_percent_on=0.01,2394,1,0.5,0.01,50,0.8185819983482361,
kw_sparsity_search_50 kw_percent_on=0.01,3354,1,0.5,0.01,50,0.8206220269203186,
kw_sparsity_search_50 kw_percent_on=0.01,3389,1,0.5,0.01,50,0.8098379969596863,
kw_sparsity_search_50 kw_percent_on=0.01,5462,1,0.5,0.01,50,0.8186820149421692,
kw_sparsity_search_50 kw_percent_on=0.01,5674,1,0.5,0.01,50,0.808322012424469,
kw_sparsity_search_50 kw_percent_on=0.01,8204,1,0.5,0.01,50,0.8092979788780212,
kw_sparsity_search_50 kw_percent_on=0.01,8731,1,0.5,0.01,50,0.8200759887695312,
kw_sparsity_search_50 kw_percent_on=0.05,1776,1,0.5,0.05,50,0.8667160272598267,
kw_sparsity_search_50 kw_percent_on=0.05,2475,1,0.5,0.05,50,0.8555539846420288,
kw_sparsity_search_50 kw_percent_on=0.05,2609,1,0.5,0.05,50,0.8656460046768188,
kw_sparsity_search_50 kw_percent_on=0.05,4143,1,0.5,0.05,50,0.8590760231018066,
kw_sparsity_search_50 kw_percent_on=0.05,4235,1,0.5,0.05,50,0.8617500066757202,
kw_sparsity_search_50 kw_percent_on=0.05,5118,1,0.5,0.05,50,0.8582879900932312,
kw_sparsity_search_50 kw_percent_on=0.05,5425,1,0.5,0.05,50,0.8585000038146973,
kw_sparsity_search_50 kw_percent_on=0.05,6100,1,0.5,0.05,50,0.8580020070075989,
kw_sparsity_search_50 kw_percent_on=0.05,8029,1,0.5,0.05,50,0.8654659986495972,
kw_sparsity_search_50 kw_percent_on=0.05,9087,1,0.5,0.05,50,0.8739780187606812,
kw_sparsity_search_50 kw_percent_on=0.1,230,1,0.5,0.1,50,0.8149619698524475,
kw_sparsity_search_50 kw_percent_on=0.1,1688,1,0.5,0.1,50,0.8224359750747681,
kw_sparsity_search_50 kw_percent_on=0.1,2767,1,0.5,0.1,50,0.8265680074691772,
kw_sparsity_search_50 kw_percent_on=0.1,4619,1,0.5,0.1,50,0.826960027217865,
kw_sparsity_search_50 kw_percent_on=0.1,4971,1,0.5,0.1,50,0.8192740082740784,
kw_sparsity_search_50 kw_percent_on=0.1,5156,1,0.5,0.1,50,0.8146799802780151,
kw_sparsity_search_50 kw_percent_on=0.1,5893,1,0.5,0.1,50,0.797577977180481,
kw_sparsity_search_50 kw_percent_on=0.1,7313,1,0.5,0.1,50,0.8287599682807922,
kw_sparsity_search_50 kw_percent_on=0.1,8591,1,0.5,0.1,50,0.8252679705619812,
kw_sparsity_search_50 kw_percent_on=0.1,9992,1,0.5,0.1,50,0.82328200340271,
kw_sparsity_search_50 kw_percent_on=0.2,198,1,0.5,0.2,50,0.49198201298713684,
kw_sparsity_search_50 kw_percent_on=0.2,519,1,0.5,0.2,50,0.5289340019226074,
kw_sparsity_search_50 kw_percent_on=0.2,761,1,0.5,0.2,50,0.5097060203552246,
kw_sparsity_search_50 kw_percent_on=0.2,2939,1,0.5,0.2,50,0.5115280151367188,
kw_sparsity_search_50 kw_percent_on=0.2,3477,1,0.5,0.2,50,0.4966700077056885,
kw_sparsity_search_50 kw_percent_on=0.2,5213,1,0.5,0.2,50,0.48888200521469116,
kw_sparsity_search_50 kw_percent_on=0.2,5530,1,0.5,0.2,50,0.5053060054779053,
kw_sparsity_search_50 kw_percent_on=0.2,6666,1,0.5,0.2,50,0.5081239938735962,
kw_sparsity_search_50 kw_percent_on=0.2,8678,1,0.5,0.2,50,0.5095719695091248,
kw_sparsity_search_50 kw_percent_on=0.2,8944,1,0.5,0.2,50,0.4971500039100647,
kw_sparsity_search_50 kw_percent_on=0.4,1511,1,0.5,0.4,50,0.42416200041770935,
kw_sparsity_search_50 kw_percent_on=0.4,2368,1,0.5,0.4,50,0.4121840000152588,
kw_sparsity_search_50 kw_percent_on=0.4,5190,1,0.5,0.4,50,0.43645599484443665,
kw_sparsity_search_50 kw_percent_on=0.4,5640,1,0.5,0.4,50,0.4596500098705292,
kw_sparsity_search_50 kw_percent_on=0.4,6897,1,0.5,0.4,50,0.44064998626708984,
kw_sparsity_search_50 kw_percent_on=0.4,7320,1,0.5,0.4,50,0.43635401129722595,
kw_sparsity_search_50 kw_percent_on=0.4,7534,1,0.5,0.4,50,0.4505560100078583,
kw_sparsity_search_50 kw_percent_on=0.4,8506,1,0.5,0.4,50,0.4396440088748932,
