ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
w_sparsity_search weight_sparsity=0.01,363,10,0.01,0.1,10,0.9601898968219758,0.009532431366925503
w_sparsity_search weight_sparsity=0.01,2069,10,0.01,0.1,10,0.9598525881767273,0.006736185465571385
w_sparsity_search weight_sparsity=0.01,3289,10,0.01,0.1,10,0.9593749940395355,0.00958170750130275
w_sparsity_search weight_sparsity=0.01,3478,10,0.01,0.1,10,0.9636806070804596,0.007477988551201246
w_sparsity_search weight_sparsity=0.01,6265,10,0.01,0.1,10,0.9635798633098602,0.006095951792793834
w_sparsity_search weight_sparsity=0.01,6774,10,0.01,0.1,10,0.9592199385166168,0.010951650958566622
w_sparsity_search weight_sparsity=0.01,6800,10,0.01,0.1,10,0.9627982914447785,0.00836221706625016
w_sparsity_search weight_sparsity=0.01,7373,10,0.01,0.1,10,0.9634220361709595,0.00901031767851635
w_sparsity_search weight_sparsity=0.01,7391,10,0.01,0.1,10,0.9559049844741822,0.010720824504489497
w_sparsity_search weight_sparsity=0.01,7612,10,0.01,0.1,10,0.964113587141037,0.007327379569660993
w_sparsity_search weight_sparsity=0.05,1146,10,0.05,0.1,10,0.9642864525318146,0.008293736570843998
w_sparsity_search weight_sparsity=0.05,1929,10,0.05,0.1,10,0.9603170812129974,0.007295336646756354
w_sparsity_search weight_sparsity=0.05,2034,10,0.05,0.1,10,0.9634489119052887,0.006464093463860304
w_sparsity_search weight_sparsity=0.05,2479,10,0.05,0.1,10,0.9650593519210815,0.006702431677599859
w_sparsity_search weight_sparsity=0.05,2681,10,0.05,0.1,10,0.9617268145084381,0.008231589236505209
w_sparsity_search weight_sparsity=0.05,7842,10,0.05,0.1,10,0.9640890061855316,0.005809104225869229
w_sparsity_search weight_sparsity=0.05,8260,10,0.05,0.1,10,0.9599082469940186,0.01094515769805957
w_sparsity_search weight_sparsity=0.05,8972,10,0.05,0.1,10,0.9626831829547882,0.008429182194667147
w_sparsity_search weight_sparsity=0.05,9216,10,0.05,0.1,10,0.959669154882431,0.009494925129098105
w_sparsity_search weight_sparsity=0.05,9607,10,0.05,0.1,10,0.9648164093494416,0.006904447487125526
w_sparsity_search weight_sparsity=0.1,1033,10,0.1,0.1,10,0.9639541923999786,0.005330455818900314
w_sparsity_search weight_sparsity=0.1,2476,10,0.1,0.1,10,0.9611701369285583,0.006688602455718784
w_sparsity_search weight_sparsity=0.1,3008,10,0.1,0.1,10,0.9643446624279022,0.005823898474277662
w_sparsity_search weight_sparsity=0.1,3052,10,0.1,0.1,10,0.9623894393444061,0.008313326963198349
w_sparsity_search weight_sparsity=0.1,4862,10,0.1,0.1,10,0.9614584267139434,0.007709069349992492
w_sparsity_search weight_sparsity=0.1,5164,10,0.1,0.1,10,0.9584684669971466,0.008821290029146587
w_sparsity_search weight_sparsity=0.1,7129,10,0.1,0.1,10,0.962072342634201,0.007110073818581373
w_sparsity_search weight_sparsity=0.1,7659,10,0.1,0.1,10,0.9614104270935059,0.007949518673770438
w_sparsity_search weight_sparsity=0.1,8491,10,0.1,0.1,10,0.9642847537994385,0.005908875382506253
w_sparsity_search weight_sparsity=0.1,9700,10,0.1,0.1,10,0.9612928092479706,0.007725959221154955
w_sparsity_search weight_sparsity=0.5,7,10,0.5,0.1,10,0.959906953573227,0.007079162503113838
w_sparsity_search weight_sparsity=0.5,86,10,0.5,0.1,10,0.9582814514636994,0.007661798504957508
w_sparsity_search weight_sparsity=0.5,230,10,0.5,0.1,10,0.9597496092319489,0.007639608967842237
w_sparsity_search weight_sparsity=0.5,392,10,0.5,0.1,10,0.958346688747406,0.006901299548377765
w_sparsity_search weight_sparsity=0.5,793,10,0.5,0.1,10,0.9589023113250732,0.008753755170795598
w_sparsity_search weight_sparsity=0.5,1077,10,0.5,0.1,10,0.9598409771919251,0.008257559881587846
w_sparsity_search weight_sparsity=0.5,1379,10,0.5,0.1,10,0.9551845967769623,0.010959181301122
w_sparsity_search weight_sparsity=0.5,2068,10,0.5,0.1,10,0.9596638023853302,0.008629315983525189
w_sparsity_search weight_sparsity=0.5,5260,10,0.5,0.1,10,0.9605836689472198,0.007255323404045414
w_sparsity_search weight_sparsity=0.5,9621,10,0.5,0.1,10,0.9603064656257629,0.006785894975945165
w_sparsity_search weight_sparsity=0.7,785,10,0.7,0.1,10,0.9520460903644562,0.009922932664899378
w_sparsity_search weight_sparsity=0.7,876,10,0.7,0.1,10,0.952790892124176,0.008585870429944166
w_sparsity_search weight_sparsity=0.7,2163,10,0.7,0.1,10,0.9486078083515167,0.014471574489270212
w_sparsity_search weight_sparsity=0.7,2974,10,0.7,0.1,10,0.9522768378257751,0.010121408795186217
w_sparsity_search weight_sparsity=0.7,4964,10,0.7,0.1,10,0.9498272597789764,0.012059453839153078
w_sparsity_search weight_sparsity=0.7,5118,10,0.7,0.1,10,0.9508234620094299,0.0117872045301507
w_sparsity_search weight_sparsity=0.7,6195,10,0.7,0.1,10,0.9547098278999329,0.008107264692846457
w_sparsity_search weight_sparsity=0.7,6495,10,0.7,0.1,10,0.950643265247345,0.009999075399537533
w_sparsity_search weight_sparsity=0.7,7499,10,0.7,0.1,10,0.9478576719760895,0.015053811334844258
w_sparsity_search weight_sparsity=0.7,9290,10,0.7,0.1,10,0.9510104179382324,0.012009995566180586
w_sparsity_search weight_sparsity=0.9,264,10,0.9,0.1,10,0.9294303357601166,0.01303810650558498
w_sparsity_search weight_sparsity=0.9,412,10,0.9,0.1,10,0.9299781143665313,0.014106661105601177
w_sparsity_search weight_sparsity=0.9,832,10,0.9,0.1,10,0.9325349807739258,0.011212332283284629
w_sparsity_search weight_sparsity=0.9,2654,10,0.9,0.1,10,0.9223854184150696,0.018693766641279478
w_sparsity_search weight_sparsity=0.9,3342,10,0.9,0.1,10,0.9339064538478852,0.013841443659080938
w_sparsity_search weight_sparsity=0.9,4756,10,0.9,0.1,10,0.9273865401744843,0.01763345855511276
