ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
w_sparsity_search_50 weight_sparsity=0.01,37,50,0.01,0.1,50,0.8026137185096741,0.16261321553375058
w_sparsity_search_50 weight_sparsity=0.01,2059,50,0.01,0.1,50,0.8026704716682435,0.1600227886965108
w_sparsity_search_50 weight_sparsity=0.01,2872,50,0.01,0.1,50,0.8053637146949768,0.15659189536111393
w_sparsity_search_50 weight_sparsity=0.01,2881,50,0.01,0.1,50,0.8097025501728058,0.15567690102449908
w_sparsity_search_50 weight_sparsity=0.01,3043,50,0.01,0.1,50,0.800039381980896,0.16767336904604863
w_sparsity_search_50 weight_sparsity=0.01,6429,50,0.01,0.1,50,0.8010952019691467,0.16420332000193544
w_sparsity_search_50 weight_sparsity=0.01,8362,50,0.01,0.1,50,0.8043943858146667,0.16212530570591796
w_sparsity_search_50 weight_sparsity=0.01,8669,50,0.01,0.1,50,0.799284497499466,0.1671117364020518
w_sparsity_search_50 weight_sparsity=0.01,8994,50,0.01,0.1,50,0.7985991024971009,0.1596180472522162
w_sparsity_search_50 weight_sparsity=0.01,9366,50,0.01,0.1,50,0.8016006803512573,0.16265016707594368
w_sparsity_search_50 weight_sparsity=0.05,132,50,0.05,0.1,50,0.8243017709255218,0.1482580988282182
w_sparsity_search_50 weight_sparsity=0.05,2473,50,0.05,0.1,50,0.8255239617824555,0.1380996689036694
w_sparsity_search_50 weight_sparsity=0.05,2896,50,0.05,0.1,50,0.8292616808414459,0.14713906331459392
w_sparsity_search_50 weight_sparsity=0.05,3775,50,0.05,0.1,50,0.8264638471603394,0.1446084263917206
w_sparsity_search_50 weight_sparsity=0.05,4880,50,0.05,0.1,50,0.8322716188430787,0.14226618702329905
w_sparsity_search_50 weight_sparsity=0.05,5052,50,0.05,0.1,50,0.832124480009079,0.13723367491023566
w_sparsity_search_50 weight_sparsity=0.05,6890,50,0.05,0.1,50,0.8264191913604736,0.14464073725926985
w_sparsity_search_50 weight_sparsity=0.05,8183,50,0.05,0.1,50,0.8272506511211395,0.13988790661594638
w_sparsity_search_50 weight_sparsity=0.05,8490,50,0.05,0.1,50,0.8193795859813691,0.1495221892894735
w_sparsity_search_50 weight_sparsity=0.05,9232,50,0.05,0.1,50,0.8344771432876587,0.1398758957352701
w_sparsity_search_50 weight_sparsity=0.1,657,50,0.1,0.1,50,0.8564774680137635,0.12223926374178481
w_sparsity_search_50 weight_sparsity=0.1,1882,50,0.1,0.1,50,0.8501288938522339,0.12587761375553178
w_sparsity_search_50 weight_sparsity=0.1,1907,50,0.1,0.1,50,0.8579754197597503,0.12134395117600676
w_sparsity_search_50 weight_sparsity=0.1,2987,50,0.1,0.1,50,0.8577861869335175,0.1256083097006062
w_sparsity_search_50 weight_sparsity=0.1,6140,50,0.1,0.1,50,0.8522001898288727,0.12411239474096687
w_sparsity_search_50 weight_sparsity=0.1,6311,50,0.1,0.1,50,0.8475919330120086,0.12797770770080166
w_sparsity_search_50 weight_sparsity=0.1,7550,50,0.1,0.1,50,0.8542484533786774,0.1275538795904236
w_sparsity_search_50 weight_sparsity=0.1,7695,50,0.1,0.1,50,0.8524177324771881,0.12497354674410195
w_sparsity_search_50 weight_sparsity=0.1,9376,50,0.1,0.1,50,0.8552384161949158,0.1192859654184669
w_sparsity_search_50 weight_sparsity=0.1,9572,50,0.1,0.1,50,0.8555112993717193,0.12276353871970998
w_sparsity_search_50 weight_sparsity=0.5,190,50,0.5,0.1,50,0.9021272146701813,0.051199615188042294
w_sparsity_search_50 weight_sparsity=0.5,1547,50,0.5,0.1,50,0.9012923943996429,0.0479872763014604
w_sparsity_search_50 weight_sparsity=0.5,2419,50,0.5,0.1,50,0.9082846117019653,0.04317115002037738
w_sparsity_search_50 weight_sparsity=0.5,3054,50,0.5,0.1,50,0.9144475936889649,0.03969856828396608
w_sparsity_search_50 weight_sparsity=0.5,4891,50,0.5,0.1,50,0.905214935541153,0.041451680327210916
w_sparsity_search_50 weight_sparsity=0.5,5358,50,0.5,0.1,50,0.9080470788478852,0.04584228794941363
w_sparsity_search_50 weight_sparsity=0.5,5794,50,0.5,0.1,50,0.9073791694641113,0.04418270065823443
w_sparsity_search_50 weight_sparsity=0.5,6486,50,0.5,0.1,50,0.9073889195919037,0.04736433697193687
w_sparsity_search_50 weight_sparsity=0.5,8143,50,0.5,0.1,50,0.9048544728755951,0.04407018314328955
w_sparsity_search_50 weight_sparsity=0.5,8802,50,0.5,0.1,50,0.9080565083026886,0.043832836281318725
w_sparsity_search_50 weight_sparsity=0.7,1642,50,0.7,0.1,50,0.8816952419281006,0.05376449327168476
w_sparsity_search_50 weight_sparsity=0.7,3523,50,0.7,0.1,50,0.891656414270401,0.0518251230948743
w_sparsity_search_50 weight_sparsity=0.7,6215,50,0.7,0.1,50,0.8893263351917267,0.05002020516315881
w_sparsity_search_50 weight_sparsity=0.7,6529,50,0.7,0.1,50,0.8879287397861481,0.053523779907452634
w_sparsity_search_50 weight_sparsity=0.7,6903,50,0.7,0.1,50,0.8764370608329773,0.06470312044542006
w_sparsity_search_50 weight_sparsity=0.7,8242,50,0.7,0.1,50,0.8827681565284728,0.05775202974097011
w_sparsity_search_50 weight_sparsity=0.7,8675,50,0.7,0.1,50,0.8808078002929688,0.05839165549232426
w_sparsity_search_50 weight_sparsity=0.7,8912,50,0.7,0.1,50,0.8855660498142243,0.05454863173683267
w_sparsity_search_50 weight_sparsity=0.7,9450,50,0.7,0.1,50,0.8828307831287384,0.053497334250118676
w_sparsity_search_50 weight_sparsity=0.7,9799,50,0.7,0.1,50,0.880782481431961,0.05965816132643004
w_sparsity_search_50 weight_sparsity=0.9,197,50,0.9,0.1,50,0.8592792451381683,0.05798100877061781
w_sparsity_search_50 weight_sparsity=0.9,460,50,0.9,0.1,50,0.8592038476467132,0.05448493825683727
w_sparsity_search_50 weight_sparsity=0.9,1673,50,0.9,0.1,50,0.862645754814148,0.05221621222685594
w_sparsity_search_50 weight_sparsity=0.9,2267,50,0.9,0.1,50,0.8450814044475555,0.06218379080491171
w_sparsity_search_50 weight_sparsity=0.9,6122,50,0.9,0.1,50,0.846526312828064,0.05518331290127499
w_sparsity_search_50 weight_sparsity=0.9,7811,50,0.9,0.1,50,0.8489140772819519,0.05554878191482651
w_sparsity_search_50 weight_sparsity=0.9,7880,50,0.9,0.1,50,0.8574629139900207,0.053349226257197103
w_sparsity_search_50 weight_sparsity=0.9,7930,50,0.9,0.1,50,0.8440847074985505,0.057017872823631056
w_sparsity_search_50 weight_sparsity=0.9,8861,50,0.9,0.1,50,0.8610965490341187,0.05262832349933958
w_sparsity_search_50 weight_sparsity=0.9,9462,50,0.9,0.1,50,0.8546983695030212,0.05760231042838463
w_sparsity_search_50 weight_sparsity=0.95,1386,50,0.95,0.1,50,0.820600323677063,0.05531454957189983
w_sparsity_search_50 weight_sparsity=0.95,1516,50,0.95,0.1,50,0.8319676530361175,0.04776074179877846
w_sparsity_search_50 weight_sparsity=0.95,2846,50,0.95,0.1,50,0.8342194509506226,0.05029544457163989
w_sparsity_search_50 weight_sparsity=0.95,4610,50,0.95,0.1,50,0.8260843908786774,0.0511476077696958
w_sparsity_search_50 weight_sparsity=0.95,4762,50,0.95,0.1,50,0.8220574057102203,0.051294148915074306
w_sparsity_search_50 weight_sparsity=0.95,6033,50,0.95,0.1,50,0.8263138699531555,0.05519786685402518
w_sparsity_search_50 weight_sparsity=0.95,6039,50,0.95,0.1,50,0.8187189853191376,0.05983273406478798
w_sparsity_search_50 weight_sparsity=0.95,6147,50,0.95,0.1,50,0.8290547239780426,0.05115941348564288
w_sparsity_search_50 weight_sparsity=0.95,8397,50,0.95,0.1,50,0.8353357303142548,0.052401243803769516
w_sparsity_search_50 weight_sparsity=0.95,8604,50,0.95,0.1,50,0.8299492955207824,0.054020706037833044
w_sparsity_search_50 weight_sparsity=0.99,428,50,0.99,0.1,50,0.543762884736061,0.07860211797101026
w_sparsity_search_50 weight_sparsity=0.99,1862,50,0.99,0.1,50,0.5407196140289307,0.061553225158692874
w_sparsity_search_50 weight_sparsity=0.99,2495,50,0.99,0.1,50,0.5259071516990662,0.08122877644057314
w_sparsity_search_50 weight_sparsity=0.99,3473,50,0.99,0.1,50,0.545420474410057,0.08160184946054727
w_sparsity_search_50 weight_sparsity=0.99,3609,50,0.99,0.1,50,0.5362900948524475,0.0722191741668549
w_sparsity_search_50 weight_sparsity=0.99,7483,50,0.99,0.1,50,0.5442106252908707,0.08187082169035399
w_sparsity_search_50 weight_sparsity=0.99,8444,50,0.99,0.1,50,0.5346958762407303,0.06896766500171893
w_sparsity_search_50 weight_sparsity=0.99,8974,50,0.99,0.1,50,0.5361335444450378,0.06994693653445946
w_sparsity_search_50 weight_sparsity=0.99,9197,50,0.99,0.1,50,0.5501436257362365,0.07297426102946904
