,Experiment name,Activation sparsity,FF weight sparsity,Dendrite weight sparsity,Num segments,Dim context,Epochs,Num tasks,LR,Momentum,Seed,Accuracy,ID
0,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,3289,0.9465399980545044,w_sparsity_search weight_sparsity=0.01
1,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,6265,0.9535599946975708,w_sparsity_search weight_sparsity=0.01
2,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,6800,0.9512199759483337,w_sparsity_search weight_sparsity=0.01
3,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,3478,0.951229989528656,w_sparsity_search weight_sparsity=0.01
4,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,7373,0.9506999850273132,w_sparsity_search weight_sparsity=0.01
5,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,6774,0.9412599802017212,w_sparsity_search weight_sparsity=0.01
6,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,363,0.9432699680328369,w_sparsity_search weight_sparsity=0.01
7,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,2069,0.9477899670600891,w_sparsity_search weight_sparsity=0.01
8,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,7612,0.9537799954414368,w_sparsity_search weight_sparsity=0.01
9,w_sparsity_search,0.1,0.01,0.0,10,784,3,10,0.0005,0.0,7391,0.9445499777793884,w_sparsity_search weight_sparsity=0.01
10,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,9607,0.9547699689865112,w_sparsity_search weight_sparsity=0.05
11,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,2479,0.9549499750137329,w_sparsity_search weight_sparsity=0.05
12,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,1146,0.9507099986076355,w_sparsity_search weight_sparsity=0.05
13,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,8972,0.9498599767684937,w_sparsity_search weight_sparsity=0.05
14,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,8260,0.9388399720191956,w_sparsity_search weight_sparsity=0.05
15,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,9216,0.9453499913215637,w_sparsity_search weight_sparsity=0.05
16,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,7842,0.9565199613571167,w_sparsity_search weight_sparsity=0.05
17,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,2034,0.9490000009536743,w_sparsity_search weight_sparsity=0.05
18,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,2681,0.9492299556732178,w_sparsity_search weight_sparsity=0.05
19,w_sparsity_search,0.1,0.05,0.0,10,784,3,10,0.0005,0.0,1929,0.9485999941825867,w_sparsity_search weight_sparsity=0.05
20,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,7659,0.9488299489021301,w_sparsity_search weight_sparsity=0.1
21,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,2476,0.9504299759864807,w_sparsity_search weight_sparsity=0.1
22,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,5164,0.9451799988746643,w_sparsity_search weight_sparsity=0.1
23,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,1033,0.9569799900054932,w_sparsity_search weight_sparsity=0.1
24,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,8491,0.9564799666404724,w_sparsity_search weight_sparsity=0.1
25,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,4862,0.9515999555587769,w_sparsity_search weight_sparsity=0.1
26,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,9700,0.9528999924659729,w_sparsity_search weight_sparsity=0.1
27,w_sparsity_search,0.1,0.1,0.0,10,784,3,10,0.0005,0.0,3008,0.9574699997901917,w_sparsity_search weight_sparsity=0.1
