ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
w_sparsity_search_50 weight_sparsity=0.95,6039,1,0.95,0.1,50,0.729066014289856,
w_sparsity_search_50 weight_sparsity=0.95,6147,1,0.95,0.1,50,0.7487459778785706,
w_sparsity_search_50 weight_sparsity=0.95,8397,1,0.95,0.1,50,0.7445480227470398,
w_sparsity_search_50 weight_sparsity=0.95,8604,1,0.95,0.1,50,0.7397099733352661,
w_sparsity_search_50 weight_sparsity=0.99,428,1,0.99,0.1,50,0.43874600529670715,
w_sparsity_search_50 weight_sparsity=0.99,1862,1,0.99,0.1,50,0.4690299928188324,
w_sparsity_search_50 weight_sparsity=0.99,2495,1,0.99,0.1,50,0.42974600195884705,
w_sparsity_search_50 weight_sparsity=0.99,3473,1,0.99,0.1,50,0.4461340010166168,
w_sparsity_search_50 weight_sparsity=0.99,3609,1,0.99,0.1,50,0.4314720034599304,
w_sparsity_search_50 weight_sparsity=0.99,7483,1,0.99,0.1,50,0.4377959966659546,
w_sparsity_search_50 weight_sparsity=0.99,8444,1,0.99,0.1,50,0.42900198698043823,
w_sparsity_search_50 weight_sparsity=0.99,8974,1,0.99,0.1,50,0.44407400488853455,
w_sparsity_search_50 weight_sparsity=0.99,9197,1,0.99,0.1,50,0.44787800312042236,
w_sparsity_search_50 weight_sparsity=0.99,9198,1,0.99,0.1,50,0.46807798743247986,
