ID,Seed,ID,FF weight sparsity,Activation sparsity,Num segments,Accuracy,std
kw_sparsity_search kw_percent_on=0.01,147,10,0.5,0.01,10,0.9411697149276733,0.006040952326586479
kw_sparsity_search kw_percent_on=0.01,1736,10,0.5,0.01,10,0.9402583420276642,0.005971305224534495
kw_sparsity_search kw_percent_on=0.01,2134,10,0.5,0.01,10,0.9444969117641449,0.005001637929215536
kw_sparsity_search kw_percent_on=0.01,2419,10,0.5,0.01,10,0.9407864153385163,0.005338986485880781
kw_sparsity_search kw_percent_on=0.01,3717,10,0.5,0.01,10,0.9415051996707916,0.0071249482172774424
kw_sparsity_search kw_percent_on=0.01,4561,10,0.5,0.01,10,0.9424424350261689,0.005076332195322748
kw_sparsity_search kw_percent_on=0.01,7172,10,0.5,0.01,10,0.9418634057044983,0.003587222664533934
kw_sparsity_search kw_percent_on=0.01,7345,10,0.5,0.01,10,0.942577737569809,0.004983991667650223
kw_sparsity_search kw_percent_on=0.01,8382,10,0.5,0.01,10,0.9418828010559082,0.006439887342274978
kw_sparsity_search kw_percent_on=0.01,9326,10,0.5,0.01,10,0.9422703623771668,0.005668855948212365
kw_sparsity_search kw_percent_on=0.05,684,10,0.5,0.05,10,0.9571649014949799,0.007446962413161443
kw_sparsity_search kw_percent_on=0.05,1225,10,0.5,0.05,10,0.9583650350570678,0.005650883480798389
kw_sparsity_search kw_percent_on=0.05,1348,10,0.5,0.05,10,0.9581351757049561,0.007048567947443405
kw_sparsity_search kw_percent_on=0.05,1575,10,0.5,0.05,10,0.9603348553180695,0.004873962612357097
kw_sparsity_search kw_percent_on=0.05,3197,10,0.5,0.05,10,0.9599241435527801,0.007122152611209823
kw_sparsity_search kw_percent_on=0.05,3943,10,0.5,0.05,10,0.9566730678081512,0.00853486664151723
kw_sparsity_search kw_percent_on=0.05,4936,10,0.5,0.05,10,0.9585288345813752,0.006290594596613524
kw_sparsity_search kw_percent_on=0.05,6848,10,0.5,0.05,10,0.9586886584758758,0.006959879061707497
kw_sparsity_search kw_percent_on=0.05,7453,10,0.5,0.05,10,0.9581901133060455,0.00702916801319905
kw_sparsity_search kw_percent_on=0.05,8084,10,0.5,0.05,10,0.9581580400466919,0.006518938783834131
kw_sparsity_search kw_percent_on=0.1,1925,10,0.5,0.1,10,0.9574744701385498,0.009850628374069682
kw_sparsity_search kw_percent_on=0.1,2135,10,0.5,0.1,10,0.9584809064865112,0.009412550201367798
kw_sparsity_search kw_percent_on=0.1,2497,10,0.5,0.1,10,0.9545104384422303,0.010190669491230129
kw_sparsity_search kw_percent_on=0.1,2580,10,0.5,0.1,10,0.9558158397674561,0.010626313652402486
kw_sparsity_search kw_percent_on=0.1,2942,10,0.5,0.1,10,0.9601065695285798,0.007993277036806839
kw_sparsity_search kw_percent_on=0.1,3465,10,0.5,0.1,10,0.9581017017364502,0.010556408545887946
kw_sparsity_search kw_percent_on=0.1,3553,10,0.5,0.1,10,0.9540029168128967,0.010757753760449459
kw_sparsity_search kw_percent_on=0.1,3784,10,0.5,0.1,10,0.9565668702125549,0.009447813276099164
kw_sparsity_search kw_percent_on=0.1,6199,10,0.5,0.1,10,0.9581411778926849,0.009796141904425182
kw_sparsity_search kw_percent_on=0.1,9026,10,0.5,0.1,10,0.9579683005809784,0.00840693878153683
kw_sparsity_search kw_percent_on=0.2,181,10,0.5,0.2,10,0.9309039831161499,0.028269900949966703
kw_sparsity_search kw_percent_on=0.2,1906,10,0.5,0.2,10,0.9371416628360748,0.023090994851038486
kw_sparsity_search kw_percent_on=0.2,2163,10,0.5,0.2,10,0.9397656381130218,0.023183010122597235
kw_sparsity_search kw_percent_on=0.2,6451,10,0.5,0.2,10,0.9370977103710174,0.023792437963022998
kw_sparsity_search kw_percent_on=0.2,6566,10,0.5,0.2,10,0.9344983339309693,0.025266974641200333
kw_sparsity_search kw_percent_on=0.2,6625,10,0.5,0.2,10,0.923248016834259,0.031011969712870204
kw_sparsity_search kw_percent_on=0.2,7214,10,0.5,0.2,10,0.9307537019252777,0.02690838897382314
